"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"candy gifts",137,"1,365",37,0.84,0.57,1.06,378,">10,000",26,1,0,0,0,,
"foodie gifts",341,"1,365",55,1.19,0.88,1.57,272,">4,000",26,1,0,0,2,,
"sentimental gifts",68,"1,365",61,1.07,0.83,1.24,451,">20,000",27,1,0,0,4,,
"random gifts",68,"1,365",53,0.78,0.54,0.92,490,">20,000",26,1,0,0,0,,
"mexican gifts",46,"1,365",5,0.72,0.54,0.92,474,">30,000",26,1,0,0,1,,
"gifts for young girls",14,"1,365",66,1.23,1,1.69,368,">100,000",26,1,0,0,0,,
"gifts for ladies",7,"1,365",59,1.25,0.94,1.57,371,">200,000",26,1,0,0,0,,
"9 year old gifts",273,"1,365",14,1.49,1.15,1.75,530,">5,000",26,1,0,0,1,,
"8 year old gifts",137,"1,365",41,1.47,1.12,1.74,508,">10,000",26,1,0,0,0,,
"presents for 10 year old girls",683,"1,365",14,1.4,1.15,1.71,415,">2,000",26,1,0,0,0,,
"blanket sweaters for women","2,167","1,365",42,0.81,0.63,1.01,496,">630",26,1,0,0,0,,
"funny blankets for adults",455,"1,365",56,0.87,0.66,1.03,396,">3,000",26,1,0,0,1,,
"yellow gifts",14,"1,365",27,1,0.75,1.24,537,">100,000",26,1,0,0,1,,
"yellow gifts for women",23,"1,365",3,1.05,0.76,1.26,582,">60,000",26,1,0,0,1,,
"christmas small gifts",7,"1,365",138,0.86,0.67,0.9,331,">200,000",26,1,0,0,0,,
"gifts for husbands",14,"1,365",56,1.2,0.99,1.55,379,">100,000",26,1,0,0,0,,
"gifts for 13 year olds",455,"1,365",19,0.97,0.79,1.2,408,">3,000",26,1,0,0,0,,
"birthday gift for sister adult",27,"1,365",8,1.19,0.85,1.46,646,">50,000",26,1,0,0,1,,
"fun quirky gifts",195,"1,365",15,0.84,0.65,0.97,470,">7,000",26,1,0,0,0,,
"women's gifts for christmas",14,"1,365",854,1.07,0.85,1.51,212,">100,000",26,1,0,0,0,,
"christmas gifts for 18 year old girl","1,399","1,365",97,1,0.74,1.19,303,">976",26,1,1,0,0,,
"thanksgiving teacher gift",34,"1,365",529,0.93,0.68,1.23,299,">40,000",26,1,0,0,0,,
"girl birthday gifts age 8-10",68,"1,365",-9,1.38,1.12,1.61,466,">20,000",26,1,0,0,0,,
"necklace gift box for her",683,"1,365",-3,0.74,0.52,0.96,525,">2,000",26,0,1,0,2,,
"gifts for 13 year old girls trendy 2024","3,074","1,365",1,1.11,0.77,1.3,475,">444",26,1,0,0,1,,
"wedding gift for couple",23,"1,366",-15,1.18,0.95,1.55,670,">60,000",26,1,0,0,2,,
"groomsmen gift",137,"1,366",-20,1.01,0.73,1.27,610,">10,000",28,1,0,0,8,,
"wife birthday gift",14,"1,366",0,1.79,1.21,2.4,558,">100,000",27,1,0,0,5,,
"five year old girl gifts",68,"1,366",59,1.55,1.31,1.84,376,">20,000",26,1,0,0,0,,
"best gifts for 10 year old girls",228,"1,366",20,1.24,0.99,1.55,434,">6,000",26,1,0,0,0,,
"temporary hair color for kids","4,152","1,366",-9,0.78,0.54,1.03,517,329,28,1,0,0,8,,
"spa gift",68,"1,366",20,1.19,0.84,1.49,523,">20,000",31,1,0,0,15,,
"gifts 8 year old girl",195,"1,366",30,1.53,1.23,1.84,459,">7,000",26,1,0,0,0,,
"gifts 10 year old girl",273,"1,366",26,1.33,1.14,1.65,426,">5,000",26,1,0,0,0,,
"birthday gifts for friends female",14,"1,366",5,1.24,0.83,1.55,627,">100,000",27,1,0,0,3,,
"gift for wife birthday",14,"1,366",-7,1.92,1.21,2.4,563,">100,000",26,1,0,0,0,,
"holiday gift sets for women",20,"1,366",142,0.99,0.65,1.35,372,">70,000",26,1,0,0,0,,
"food gift",23,"1,366",28,1.2,0.98,1.73,517,">60,000",28,1,0,0,8,,
"gift for kids",7,"1,366",37,1.27,0.92,1.51,467,">200,000",27,1,0,0,3,,
"bridal shower gifts for guests",137,"1,366",-31,0.78,0.54,1.03,684,">10,000",27,1,0,0,4,,
"gift for women birthday unique",14,"1,366",-12,1.23,0.98,1.7,594,">100,000",26,1,0,0,0,,
"gifts for couples unique",34,"1,366",78,1.31,0.91,1.6,308,">40,000",26,1,0,0,0,,
"birthday gifts for best friend",14,"1,366",-12,1.22,0.79,1.57,666,">100,000",26,1,0,0,1,,
"get well soon gifts",137,"1,366",2,0.87,0.67,1.12,536,">10,000",32,1,0,0,20,,
"teenage gifts",68,"1,366",67,0.85,0.68,1.02,392,">20,000",26,1,0,0,0,,
"science gifts for adults",195,"1,366",41,0.8,0.69,1.03,309,">7,000",26,1,0,0,0,,
"gifts for students",14,"1,366",50,0.87,0.61,1.13,391,">100,000",26,1,0,0,0,,
"50 dollar gifts",137,"1,366",147,1.42,1,1.95,422,">10,000",26,1,0,0,0,,
"lotion sets for women gift",683,"1,366",48,1.21,0.87,1.42,399,">2,000",26,1,0,0,2,,
"snacks for school",195,"1,366",-45,0.96,0.67,1.46,615,">7,000",26,1,0,0,0,,
"money gift",7,"1,366",48,0.6,0.53,0.78,470,">200,000",30,1,0,0,13,,
"10 gifts for women",14,"1,366",87,1.02,0.8,1.28,402,">100,000",26,1,0,0,0,,
"stuff for 11 year old girls","1,366","1,366",25,0.97,0.79,1.28,398,">1,000",26,1,0,0,0,,
"warming socks for women","1,366","1,366",89,1.34,1.02,1.51,458,">1,000",26,1,0,0,0,,
"candy gift",68,"1,366",17,0.82,0.6,1.11,632,">20,000",27,1,0,0,4,,
"small gift",14,"1,366",4,0.84,0.57,1.08,776,">100,000",26,1,0,0,0,,
"giant hoodies for women",34,"1,366",145,1.01,0.83,1.31,280,">40,000",26,1,0,0,0,,
"rose for women",14,"1,366",-12,0.8,0.62,0.98,13,">100,000",26,1,0,0,1,,
"christmas treats for kids",137,"1,366",138,0.74,0.54,0.86,450,">10,000",26,1,0,0,0,,
"top gifts for husband","1,895","1,366",31,1.2,0.92,1.56,419,721,26,1,0,0,0,,
"christmas gift for brother",17,"1,366",103,1.22,0.98,1.6,329,">80,000",27,1,0,0,4,,
"gifts for me",14,"1,366",70,1.27,0.88,1.49,394,">100,000",26,1,0,0,0,,
"skin care gift set for women",228,"1,366",66,1.22,0.87,1.51,397,">6,000",26,1,0,0,0,,
"christmas gifts for 16 year old girl","1,366","1,366",125,0.95,0.83,1.16,368,">1,000",26,1,0,0,0,,
"cozy socks for women gift",195,"1,366",100,1.23,0.97,1.37,338,">7,000",26,1,0,0,0,,
"gift for girls 10-12",17,"1,366",5,1.35,1.11,1.57,352,">80,000",26,1,0,0,0,,
"christmas gifts for 15 year old girl","1,464","1,366",92,0.94,0.61,1.13,353,">933",26,1,0,0,0,,
"toys for 9+ year old girls",137,"1,366",15,1.21,0.97,1.43,472,">10,000",26,1,0,0,0,,
"blanket hoodie for women","1,366","1,366",132,0.85,0.68,1.07,332,">1,000",27,1,0,0,4,,
"most popular 5-year-old girl gifts","1,483","1,366",-40,1.22,0.99,1.48,576,">921",26,1,0,0,0,,
"gift for girls 6-8",14,"1,366",0,1.44,1.13,1.7,548,">100,000",26,1,0,0,0,,
"esoxoffore instant print camera for kids","4,078","1,366",15,1.74,1.56,2.06,79,335,26,1,0,0,1,,
"smirly charcuterie boards gift set","6,181","1,366",11,1.18,1.06,1.52,379,221,26,1,0,0,0,,
"gifts for 8 year old girls trendy 2024","2,876","1,366",25,1.36,1.09,1.52,332,">475",26,1,1,0,0,,
"cool gifts for male boss",342,"1,366",146,1.05,0.93,1.18,331,">4,000",26,0,1,0,0,,
"gifts for dad's birthdays",15,"1,366",98,1.41,1.1,1.79,273,">90,000",26,1,0,0,0,,
"top christmas gifts 2024 women",273,"1,366",89,1.15,0.86,1.49,235,">5,000",26,1,0,0,0,,
"gifts for her unique",17,"1,373",41,1.43,1,1.89,478,">80,000",26,1,0,0,0,,
"gifts for 7 + year old girls",46,"1,373",86,1.51,1.2,1.85,315,">30,000",26,1,0,0,0,,
"unique birthday gifts for women",14,"1,375",-17,1.37,0.99,1.85,705,">100,000",27,1,0,0,2,,
"candy gift box",196,"1,375",29,1.02,0.68,1.27,742,">7,000",27,1,0,0,2,,
"boho gifts for women",20,"1,375",34,1,0.76,1.2,470,">70,000",27,1,0,0,2,,
"christmas gift for kids",14,"1,375",98,1.15,0.95,1.48,375,">100,000",26,1,0,0,0,,
"wedding gifts for couple",46,"1,375",-12,1.09,0.73,1.33,527,">30,000",29,1,0,0,9,,
"christmas gifts for best friend",14,"1,375",120,1.16,0.9,1.48,302,">100,000",26,1,0,0,1,,
"pop out money gift box","2,795","1,375",84,0.66,0.5,0.72,293,492,27,0,1,0,2,,
"plant seeds for indoor planting","3,168","1,375",-5,0.68,0.51,0.95,632,434,26,1,0,0,0,,
"girls 8 year old gifts",196,"1,375",-12,1.46,1.21,1.83,556,">7,000",26,1,0,0,0,,
"boyfriend gifts for birthday",14,"1,377",0,1.03,0.83,1.31,725,">100,000",26,1,0,0,0,,
"birthday gifts for sister from sister",20,"1,377",3,1.08,0.82,1.49,587,">70,000",26,1,0,0,1,,
"dental hygienist gifts",689,"1,377",-7,0.87,0.59,0.97,579,">2,000",30,1,0,0,13,,
"odd gifts",344,"1,377",62,0.75,0.56,0.86,410,">4,000",26,1,0,0,1,,
"small christmas gifts for women",14,"1,377",173,1.01,0.72,1.19,425,">100,000",26,1,0,0,0,,
"6 year old christmas gifts girls",153,"1,377",72,1.38,1.11,1.8,408,">9,000",26,1,0,0,0,,
"gifts for 10 year old",230,"1,377",20,1.39,1.1,1.7,379,">6,000",26,1,0,0,1,,
"popular toys for girls 6-8",689,"1,377",70,1.21,0.92,1.33,397,">2,000",26,1,0,0,0,,
"best gift for boyfriend",14,"1,379",-19,1.07,0.81,1.25,727,">100,000",26,1,0,0,0,,
"for women",7,"1,379",-6,1.04,0.67,1.46,621,">200,000",36,1,0,0,33,,
"best anniversary gifts for her",14,"1,379",-25,1.48,1.04,1.95,577,">100,000",26,1,0,0,0,,
"10 year old gifts",230,"1,379",36,1.39,1.1,1.78,553,">6,000",26,1,0,0,0,,
"womans gifts",7,"1,379",52,1.23,0.9,1.64,377,">200,000",26,1,0,0,0,,
"bridal gifts for bride",46,"1,379",-15,1.13,0.84,1.38,554,">30,000",26,1,0,0,0,,
"christmas gifts for young women",197,"1,379",139,0.97,0.72,1.18,486,">7,000",26,1,0,0,0,,
"stocking stuffers for wife",197,"1,379",155,1.17,0.92,1.56,291,">7,000",26,1,0,0,0,,
"gifts for adult daughter",17,"1,379",36,1.36,0.93,1.7,464,">80,000",26,1,0,0,1,,
"holiday white elephant gifts",230,"1,379",244,0.91,0.56,1.28,186,">6,000",26,1,0,0,0,,
"best gifts for white elephant",69,"1,379",113,0.71,0.51,0.84,417,">20,000",26,1,0,0,0,,
"winter gifts for women",14,"1,379",86,1.1,0.8,1.45,428,">100,000",26,1,0,0,0,,
"girls birthday gifts age 10-12",197,"1,379",-17,1.27,1.05,1.5,554,">7,000",26,1,0,0,0,,
"top christmas gifts for 2024",230,"1,379","n/a",0.88,0.64,0.99,91,">6,000",26,1,0,0,0,,
"gifts for elderly",46,"1,382",93,1.29,0.92,1.64,434,">30,000",26,1,0,0,0,,
"woman birthday gift",8,"1,533",-3,1.36,0.83,1.83,671,">200,000",26,1,0,0,0,,
"fathers birthday gifts",15,"1,533",-3,1.31,1.04,1.74,527,">100,000",26,1,0,0,0,,
"kids birthday gift",15,"1,533",-14,1.32,1.01,1.68,633,">100,000",26,1,0,0,0,,
"gifts 6 year old girl",170,"1,533",20,1.63,1.35,2,400,">9,000",26,1,0,0,0,,
"beauty gift set",51,"1,533",107,1.25,0.9,1.53,477,">30,000",26,1,0,0,1,,
"sisters gifts",15,"1,533",27,1.29,0.93,1.58,364,">100,000",28,1,0,0,5,,
"cozy socks for women with grippers","1,533","1,533",37,0.88,0.65,1.17,572,">1,000",26,1,0,0,0,,
"best gifts for women over 70",767,"1,533",-5,1.28,0.93,1.64,755,">2,000",26,1,0,0,0,,
"dancer gifts",153,"1,533",22,0.87,0.65,1.03,420,">10,000",31,1,0,0,14,,
"natural life gifts",26,"1,533",33,0.96,0.72,1.2,468,">60,000",26,1,0,0,0,,
"bee gift",51,"1,533",512,1.07,0.73,1.11,445,">30,000",26,1,0,0,1,,
"gifts for parents who have everything","1,533","1,533",110,1.23,0.89,1.62,340,">1,000",26,1,0,0,1,,
"sister birthday gifts for women",15,"1,533","n/a",1.25,0.87,1.56,109,">100,000",26,1,0,0,0,,
"christmas for her",15,"1,533",218,1.28,0.92,1.72,356,">100,000",26,1,0,0,0,,
"stocking stuffers for teens 16-18","1,533","1,533",458,1.05,0.71,1.25,335,">1,000",26,1,0,0,0,,
"12 year old girl gifts trendy stuff","1,941","1,533",14,1.06,0.84,1.3,425,">790",26,1,0,0,0,,
"funny christmas gift box","8,332","1,533",86,0.63,0.43,0.83,280,184,26,0,1,0,0,,
"trending gifts for women 2024","1,533","1,533",94,1.04,0.82,1.26,380,">1,000",26,1,1,0,0,,
"college student fun gifts",383,"1,533",38,0.8,0.62,1.07,368,">4,000",26,1,0,0,0,,
"birthday gifts women",8,"1,535",0,1.44,1.02,1.96,500,">200,000",26,1,0,0,0,,
"best christmas gifts",15,"1,535",55,0.96,0.73,1.22,472,">100,000",26,1,0,0,0,,
"wife gift",15,"1,535",-4,1.8,1.16,2.2,513,">100,000",26,1,0,0,1,,
"birthday gifts for teens",15,"1,535",-23,1.16,0.82,1.45,712,">100,000",26,1,0,0,1,,
"gifts for friends female",15,"1,535",72,1.29,0.89,1.64,391,">100,000",27,1,0,0,4,,
"elderly gifts",51,"1,535",89,1.14,0.88,1.59,376,">30,000",26,1,0,0,0,,
"father christmas gifts",15,"1,535",145,1.38,1.11,1.73,374,">100,000",26,1,0,0,0,,
"selfcare gifts for women",512,"1,535",4,1.06,0.75,1.4,671,">3,000",26,1,0,0,0,,
"birthday gift for boyfriend",16,"1,581",-11,1.13,0.87,1.43,649,">100,000",26,1,0,0,0,,
"promotion gifts for women",158,"1,581",-3,1.23,0.78,1.56,755,">10,000",30,1,0,0,11,,
"4 year old girl gift",79,"1,581",15,1.48,1.16,1.92,435,">20,000",26,1,0,0,0,,
"gifts for people who have everything",527,"1,581",98,1.31,0.88,1.52,464,">3,000",26,1,0,0,0,,
"cool gifts for 8 year old girls",791,"1,581",24,1.47,1.14,1.84,532,">2,000",26,1,0,0,0,,
"gift sets for adults",16,"1,581",64,1.23,0.82,1.37,556,">100,000",26,1,0,0,0,,
"gift for 15 year old girl",791,"1,581",11,0.84,0.76,1.05,654,">2,000",26,1,0,0,0,,
"girl gifts for women",16,"1,581",1,0.98,0.68,1.17,606,">100,000",26,1,0,0,0,,
"mens christmas gift",16,"1,581",173,1.29,1.07,1.56,410,">100,000",26,1,0,0,0,,
"cool work from home gifts",79,"1,581",95,0.95,0.72,1.06,306,">20,000",26,1,0,0,0,,
"mom birthday gift",16,"1,582",-14,1.34,0.98,1.73,561,">100,000",26,1,0,0,1,,
"gift for sister birthday",16,"1,582",-16,1.05,0.76,1.41,750,">100,000",26,1,0,0,0,,
"birthday gifts for 4 year old girl",264,"1,582",-19,1.57,1.2,1.97,545,">6,000",26,1,0,0,0,,
"relationship gifts",53,"1,582",-3,1.27,0.9,1.55,661,">30,000",27,1,0,0,4,,
"toys for 8 year old girl",316,"1,582",42,1.29,1.08,1.55,433,">5,000",26,1,0,0,0,,
"5 year old christmas gifts girl",176,"1,582",70,1.3,1.07,1.65,366,">9,000",26,1,0,0,0,,
"soft socks for women fuzzy",791,"1,582",71,0.92,0.71,1.15,459,">2,000",26,1,0,0,0,,
"womens gifts unique",16,"1,582",-2,1.27,0.88,1.66,726,">100,000",26,1,0,0,0,,
"self care kits for women",791,"1,582",74,0.99,0.74,1.27,452,">2,000",26,1,0,0,0,,
"whiskey gifts",79,"1,584",42,1.52,1.13,2.01,304,">20,000",29,1,0,0,9,,
"gift for teacher",16,"1,584",13,1.01,0.73,1.19,691,">100,000",27,1,0,0,3,,
"lotion gift set",528,"1,584",96,1.07,0.65,1.22,477,">3,000",29,1,0,0,8,,
"mini gifts for women",32,"1,584",69,0.9,0.63,1.14,537,">50,000",26,1,0,0,0,,
"stocking stuffer for women",53,"1,584",167,1.3,0.88,1.73,365,">30,000",26,1,0,0,0,,
"work from home gifts",16,"1,584",49,0.97,0.74,1.36,463,">100,000",27,1,0,0,2,,
"girly gifts",158,"1,584",19,0.98,0.68,1.16,432,">10,000",26,1,0,0,0,,
"sunshine gifts for women",226,"1,584",148,1.5,1.05,1.84,402,">7,000",27,1,0,0,4,,
"8 year old girl gift",198,"1,584",26,1.48,1.29,1.87,492,">8,000",26,1,0,0,0,,
"adult gifts for prizes",158,"1,584","n/a",0.82,0.61,1.08,204,">10,000",26,1,0,0,0,,
"inexpensive gifts for women",79,"1,586",72,0.89,0.59,1.17,534,">20,000",26,1,0,0,0,,
"ladies gifts",16,"1,586",29,1.12,0.86,1.49,515,">100,000",26,1,0,0,1,,
"birthday gift for 9 year old girl",397,"1,586",-4,1.1,0.79,1.43,535,">4,000",26,1,0,0,0,,
"hand cream gift set","6,077","1,586",36,1.16,0.83,1.45,419,261,30,1,0,0,12,,
"gifts for women over 50",264,"1,586",44,1.31,0.92,1.54,591,">6,000",26,1,0,0,0,,
"birthday gift sets for women",53,"1,586",-13,0.72,0.47,1.15,701,">30,000",26,1,0,0,0,,
"gifts for 8 year old",159,"1,586",17,1.6,1.31,1.89,344,">10,000",26,1,0,0,0,,
"best 50 dollar gifts",159,"1,586",30,1.38,1.06,1.9,554,">10,000",26,1,0,0,0,,
"13 year old girl christmas gifts","1,586","1,586",336,1.05,0.83,1.32,224,">1,000",26,1,0,0,0,,
"cool gifts for 50 year old woman","1,586","1,586",-3,1.26,0.83,1.56,676,">1,000",27,1,0,0,3,,
"gifts for moms birthday",16,"1,588",-14,1.31,0.94,1.69,532,">100,000",26,1,0,0,0,,
"gifts for runners women",318,"1,588",-12,1.07,0.71,1.31,709,">5,000",26,1,0,0,1,,
"gifts for nerds","6,757","1,588",56,0.71,0.53,0.83,391,235,26,1,0,0,0,,
"gifts for boyfriends",18,"1,588",28,1.08,0.79,1.31,381,">90,000",26,1,0,0,0,,
"duck gifts",53,"1,588",14,0.87,0.59,0.99,496,">30,000",28,1,0,0,6,,
"hysterectomy recovery gifts","1,659","1,588",-26,0.76,0.55,0.93,507,">957",28,1,0,0,7,,
"christmas for women","6,644","1,588",140,0.89,0.67,1.23,358,239,26,1,0,0,0,,
"office christmas gifts",16,"1,588",169,0.79,0.56,0.89,264,">100,000",26,1,0,0,0,,
"gifts for friend",16,"1,588",15,1.16,0.83,1.48,512,">100,000",26,1,0,0,1,,
"auntie gifts",79,"1,588",27,1.28,0.95,1.59,464,">20,000",30,1,0,0,12,,
"6 year old girl gift",199,"1,588",6,1.48,1.2,1.78,615,">8,000",26,1,0,0,0,,
"good christmas gifts",16,"1,588",96,0.97,0.73,1.18,437,">100,000",26,1,0,0,0,,
"apple gift","5,365","1,588",-3,0.93,0.64,1.15,715,">296",27,1,0,0,2,,
"spa day gifts for women",159,"1,588",32,1.06,0.76,1.26,548,">10,000",26,1,0,0,0,,
"christmas gifts for girls 4-6",20,"1,588",300,1.36,1.12,1.62,352,">80,000",26,1,0,0,0,,
"coolest gift for women",265,"1,588",0,1.63,1.22,1.96,525,">6,000",26,1,0,0,0,,
"stuff for kids",16,"1,607",6,0.86,0.68,1.18,861,">100,000",26,1,0,0,0,,
"history gifts","8,604","1,609",84,0.67,0.63,0.82,366,187,26,1,0,0,0,,
"college gifts",16,"1,609",-8,1.04,0.63,1.35,730,">100,000",26,1,0,0,0,,
"winter gifts",16,"1,609",106,1.1,0.79,1.38,492,">100,000",27,1,0,0,2,,
"mom christmas gift",16,"1,609",571,1.41,1.09,1.65,319,">100,000",26,1,0,0,0,,
"best 13 year old girl gifts",322,"1,609",21,0.99,0.77,1.18,476,">5,000",26,1,0,0,0,,
"wearable blanket hoodie for women","1,609","1,609",225,0.88,0.72,1.12,378,">1,000",27,1,0,0,2,,
"gifts for mother",16,"1,611",64,1.38,1,1.81,459,">100,000",26,1,0,0,0,,
"gifts for wife birthday",16,"1,611",-14,1.79,1.18,2.38,618,">100,000",26,1,0,0,1,,
"work christmas gifts",16,"1,611",212,0.95,0.73,1.25,452,">100,000",26,1,0,0,0,,
"gifts for women christmas",16,"1,611",131,1.12,0.83,1.48,430,">100,000",26,1,0,0,0,,
"christmas gifts for sisters",16,"1,611",127,1.25,0.94,1.48,392,">100,000",26,1,0,0,0,,
"aniversario gift for her",27,"1,611",-5,1.73,1.19,2.21,661,">60,000",26,1,0,0,0,,
"shower steamers for women aromatherapy","2,712","1,611","n/a",1.79,1.45,2.33,109,">594",26,1,0,0,0,,
"happy birthday gift",16,"1,613",-20,1.08,0.67,1.43,697,">100,000",28,1,0,0,7,,
"you got this gifts for women",161,"1,613",-5,1.05,0.78,1.37,680,">10,000",27,1,0,0,3,,
"gifts for plant lovers women",161,"1,613",46,0.92,0.66,1.15,479,">10,000",26,1,0,0,1,,
"tween girl gifts trendy stuff","2,060","1,613",118,1.05,0.84,1.29,357,">783",26,1,0,0,0,,
"12 year old gifts for girl",230,"1,613",45,1.25,0.99,1.53,367,">7,000",26,1,0,0,0,,
"girl gifts 8yr old",230,"1,613","n/a",1.41,1.23,1.77,104,">7,000",26,1,0,0,0,,
"best gifts for girlfriend",18,"1,761",-17,1.37,0.88,2.07,586,">100,000",26,1,0,0,0,,
"teen girl birthday gifts",18,"1,761",-19,1.1,0.75,1.4,719,">100,000",26,1,0,0,0,,
"trending gifts",176,"1,761",82,1,0.77,1.33,506,">10,000",26,1,0,0,0,,
"girly gifts for girls",352,"1,761",42,1.08,0.89,1.41,440,">5,000",26,1,0,0,0,,
"gofts for dad",18,"1,761",58,1.12,0.92,1.48,281,">100,000",26,1,0,0,0,,
"pre teen girl gifts",881,"1,761",53,0.94,0.79,1.22,371,">2,000",26,1,0,0,0,,
"exploding gift box christmas","3,700","1,761",124,0.7,0.46,0.81,303,">476",27,0,1,0,1,,
"toys for ages 5 girls",59,"1,761",116,1.26,1,1.59,466,">30,000",26,1,0,0,0,,
"snack food gifts",176,"1,763",2,0.93,0.65,1.3,773,">10,000",27,1,0,0,1,,
"grab bag gifts for adults",882,"1,763",94,0.8,0.72,0.89,452,">2,000",26,1,0,0,0,,
"gifts for college guys",441,"1,763",64,1.25,0.79,1.44,421,">4,000",26,1,0,0,0,,
"birthday gifts for women over 60",588,"1,763",-1,1.25,0.87,1.59,742,">3,000",27,1,0,0,1,,
"gift for girls 8-10",25,"1,763",47,1.48,1.15,1.71,332,">70,000",26,1,0,0,0,,
"girls gifts 12-14 years old","1,763","1,763",48,1.09,0.88,1.36,482,">1,000",26,1,0,0,0,,
"joke gifts",88,"1,765",60,0.79,0.59,0.94,515,">20,000",27,1,0,0,1,,
"boyfriend birthday gifts",18,"1,765",-19,1.12,0.84,1.47,615,">100,000",26,1,0,0,0,,
"gifts for 6 year old",177,"1,765",36,1.36,1.04,1.65,481,">10,000",26,1,0,0,0,,
"neighbor gifts",25,"1,765",42,1,0.71,1.17,379,">70,000",32,1,0,0,19,,
"adventure book for couples",221,"1,765",2,0.95,0.58,1.1,352,">8,000",27,1,0,0,3,,
"gifts for adult brothers",88,"1,765",3,1.14,0.8,1.41,706,">20,000",26,1,0,0,0,,
"family gifts for kids and adults",22,"1,765",105,0.95,0.74,1.15,351,">80,000",26,1,0,0,0,,
"gifts for newly engaged couples",588,"1,765",-24,1.3,0.95,1.46,514,">3,000",29,1,0,0,9,,
"birthday gifts for girls 10-12",59,"1,765",-22,1.23,0.97,1.54,611,">30,000",26,1,0,0,0,,
"white elephant gifts for adults unique",177,"1,765",791,0.77,0.58,0.98,143,">10,000",26,0,1,0,0,,
"tween girl christmas gifts 2024","5,284","1,765",120,0.85,0.71,1.04,168,334,26,1,0,0,0,,
"gifts women",9,"1,767",38,1.22,0.8,1.65,565,">200,000",26,1,0,0,0,,
"gift for couples",20,"1,767",44,1.25,0.87,1.57,501,">90,000",26,1,0,0,0,,
"outdoor gifts",18,"1,767",56,1.26,0.8,1.47,541,">100,000",26,1,0,0,0,,
"tech gifts for women",61,"1,825",72,1.75,1.15,2.2,469,">30,000",26,1,0,0,0,,
"christmas gifts for women friends",18,"1,825",179,1.15,0.9,1.38,459,">100,000",26,1,0,0,0,,
"return gifts",20,"1,825",-11,0.9,0.39,1.12,854,">90,000",27,1,0,0,2,,
"gifts for preteen girls",913,"1,825",82,1.21,0.98,1.38,389,">2,000",26,1,0,0,0,,
"toys for 8+ year old girls",61,"1,825",10,1.3,0.98,1.66,680,">30,000",26,1,0,0,0,,
"wedding gifts for guests",37,"1,827",-13,0.9,0.6,1.12,867,">50,000",27,1,0,0,1,,
"popcorn gifts",228,"1,827",59,0.87,0.5,1.19,371,">8,000",27,1,0,0,2,,
"aromatherapy gifts for women",183,"1,827",107,1.45,1.12,1.68,427,">10,000",27,1,0,0,1,,
"christmas gift for sister",18,"1,827",174,1.35,0.99,1.64,411,">100,000",26,1,0,0,0,,
"burts bees gift set","6,894","1,827",42,0.88,0.76,0.99,430,265,26,1,0,0,0,,
"college gifts for girls",61,"1,827",-5,0.88,0.59,1.3,684,">30,000",27,1,0,0,1,,
"meaningful gifts for boyfriend",228,"1,827",13,0.98,0.7,1.22,770,">8,000",26,1,0,0,0,,
"nerd gifts",261,"1,827",48,0.73,0.56,0.9,481,">7,000",26,1,0,0,0,,
"vintage gifts",18,"1,827",72,1.09,0.76,1.4,441,">100,000",26,1,0,0,0,,
"gifts for young adults",61,"1,827",106,0.94,0.79,1.19,561,">30,000",26,1,0,0,0,,
"4 year old christmas gifts girl",203,"1,827",66,1.38,1.1,1.73,443,">9,000",26,1,0,0,0,,
"mom birthday gifts for women",18,"1,827","n/a",1.63,1.09,2.06,155,">100,000",26,1,0,0,0,,
"gifts for 20 year old female","1,827","1,827",11,0.89,0.71,1.32,721,">1,000",28,1,0,0,4,,
"gifts for mom birthday unique",23,"1,827",24,1.15,0.82,1.57,504,">80,000",26,1,0,0,0,,
"makeup kits for girls ages 10-12","3,604","1,827",60,0.74,0.58,0.83,332,507,26,1,0,0,0,,
"gift for teenage girl",183,"1,829",22,1.11,0.84,1.25,702,">10,000",26,1,0,0,0,,
"relaxing gifts",18,"1,829",11,1.14,1.02,1.56,796,">100,000",27,1,0,0,1,,
"quirky gifts",183,"1,829",5,0.77,0.53,1.01,822,">10,000",27,1,0,0,1,,
"retro gifts",18,"1,829",28,0.86,0.71,1.11,662,">100,000",26,1,0,0,0,,
"gifts for home",9,"1,829",65,0.94,0.72,1.3,546,">200,000",27,1,0,0,2,,
"top gifts for college students",610,"1,829",20,0.97,0.61,1.25,650,">3,000",27,1,0,0,2,,
"useful gifts for elderly","9,010","1,829",67,1.29,0.86,1.64,445,203,26,1,0,0,0,,
"best gifts for 5 year old girl",91,"1,829",9,1.55,1.22,1.85,536,">20,000",26,1,0,0,0,,
"wedding anniversary gifts for couple",46,"1,829",-10,1.12,0.73,1.42,610,">40,000",26,1,0,0,0,,
"baby shower gifts for guests prizes",915,"1,829",-16,0.84,0.55,1.16,784,">2,000",27,1,0,0,1,,
"gift for adults who have everything",610,"1,829",99,1.31,0.93,1.62,448,">3,000",26,1,0,0,0,,
"top gifts for 10 year olds girl",610,"1,829",133,1.25,1.03,1.43,381,">3,000",26,1,0,0,0,,
"best gifts for teens girl",20,"1,829",-14,1.01,0.75,1.2,251,">90,000",26,1,0,0,0,,
