"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"college student care package",395,260,-11,0.76,0.57,0.9,342,659,8,1,0,0,3,,
"duck light squishy","1,515",259,-30,,,,112,171,8,1,0,0,1,,
"snack box for fathers day",458,259,-11,,,,258,565,8,1,0,0,0,,
"sisters mothers day",4,259,-10,,,,195,">70,000",8,1,0,0,0,,
"gardenin",3,259,26,,,,229,">100,000",8,1,0,0,0,,
"logo roses",536,259,22,,,,243,">483",8,1,0,0,0,,
"caja de corazón para flores","1,489",259,7,0.64,0.47,0.98,224,174,8,1,0,0,0,,
"whiskey drink smoker",942,259,-7,,,,213,275,8,1,0,0,0,,
"glass cups with lifs",26,259,9,,,,294,">10,000",8,1,0,0,0,,
"christmas presents under 20 dollars",3,259,2,,,,343,">100,000",8,1,0,0,0,,
"lying flat duck lamp","2,072",259,33,,,,88,125,8,1,0,0,0,,
"girls 5-7",3,259,30,,,,237,">100,000",8,1,0,0,0,,
"68 whiskey season 2","5,630",259,16,,,,0,46,8,1,0,0,0,,
"toys for ages 13-15 girls",259,259,14,,,,289,">1,000",8,1,0,0,0,,
"halloween guft",3,259,"1,055",,,,24,">100,000",8,1,0,0,0,,
"halloween goft",3,259,39,0.94,0.67,1.11,122,">100,000",8,1,0,0,0,,
"lavendar stanley","1,199",259,11,,,,203,216,8,1,0,0,0,,
"yard sculpture outdoor",26,259,-17,0.76,0.55,0.91,290,">10,000",8,1,0,0,0,,
"white stanley tumbler",130,259,15,,,,174,">2,000",8,1,0,0,0,,
"massaging eye mask with heat",740,259,8,1.76,1.24,2.28,204,350,8,1,0,0,0,,
"mother's day candles funny",13,259,41,1.24,0.95,1.44,135,">20,000",8,1,0,0,0,,
"halloween care package for adults","2,539",259,15,0.9,0.63,1.24,310,102,8,1,0,0,0,,
"garden decor for outside statues",43,259,22,0.64,0.54,0.84,349,">6,000",8,1,0,0,0,,
"bourb",757,259,50,,,,39,342,8,1,0,0,0,,
"prime day home",9,259,20,1.01,0.71,1.24,254,">30,000",8,1,0,0,0,,
"college food care package",409,259,-24,0.8,0.69,1.12,409,634,8,1,0,0,0,,
"crave box halloween","1,302",259,"1,285",,,,181,199,8,1,0,0,0,,
"tortilla costume adult","1,222",259,317,,,,98,212,8,1,0,0,0,,
"regalo para cumpleaños mujer",26,259,43,0.74,0.55,0.92,211,">10,000",8,1,0,0,0,,
"valentines care package for her",43,259,-9,0.92,0.68,1.28,318,">6,000",8,1,0,0,0,,
"blankey hoodie",259,259,149,,,,143,">1,000",8,1,0,0,0,,
"fuzzy socls",130,259,-8,,,,288,">2,000",8,1,0,0,0,,
"instant freebie app","129,500",259,-7,,,,0,2,8,1,0,0,0,,
"6 year old girl present",86,259,94,,,,237,">3,000",8,1,0,0,0,,
"best gofts for mom",3,259,61,,,,169,">100,000",8,1,0,0,0,,
"wimen socks",4,259,79,,,,127,">70,000",8,1,0,0,0,,
"live herb garden",259,259,20,,,,289,">1,000",8,1,0,1,0,,
"netspend","11,773",259,227,,,,15,22,8,1,0,0,19,,
"solar powered garden statues",259,259,2,,,,341,">1,000",8,1,0,0,0,,
"burts bees 4 pack",744,259,5,,,,180,348,8,1,0,0,0,,
"gufts fir dad",9,259,69,,,,111,">30,000",8,1,0,0,0,,
"cute solar lights",86,259,40,1.14,0.91,1.42,235,">3,000",8,1,0,0,0,,
"spray hair color kids",963,259,-14,,,,182,269,8,1,0,0,0,,
"collage snack box","1,349",259,34,,,,104,192,8,1,0,0,0,,
"items below 10 dollars",3,259,18,,,,345,">100,000",8,1,0,0,0,,
"garden solar lights outdoor decorative",32,259,-20,1.12,0.84,1.39,415,">8,000",8,1,0,0,2,,
"garden statues outdoor",26,259,9,0.74,0.62,0.92,345,">10,000",8,1,0,0,3,,
"stanley cup flow state tumbler","1,779",258,-14,,,,190,145,8,1,0,0,0,,
"eye massager with heat renpho","1,940",258,-34,2.06,1.5,2.38,204,133,8,1,0,0,0,,
"indoor outdoor portable fire pit",129,258,3,1.18,0.88,1.42,246,">2,000",8,1,0,0,0,,
"fathers day hift",3,258,73,1.89,1.38,2.22,197,">100,000",8,1,0,0,0,,
"30oz tumbler with handle and straw",129,258,21,0.78,0.69,1.05,167,">2,000",8,1,0,0,1,,
"valentine's care package",13,258,0,,,,180,">20,000",8,1,0,0,0,,
"kid temporary hair color",705,258,11,,,,207,366,8,1,0,0,0,,
"valentine care package college","1,564",258,12,0.64,0.42,0.92,156,165,8,1,0,0,0,,
"snak box",9,258,-14,,,,326,">30,000",8,1,0,0,0,,
"christmas care package military",86,258,19,,,,138,">3,000",8,1,0,0,0,,
"cream set",32,258,-5,1.27,0.95,1.47,246,">8,000",8,1,0,0,5,,
"fire nd","1,265",258,55,,,,103,204,8,1,0,0,0,,
"popcorn movie box",539,258,-14,,,,283,">479",8,1,0,0,0,,
"bday presents for girls",3,258,46,,,,209,">100,000",8,1,0,0,0,,
"snack box candy",29,258,12,1.37,0.99,1.84,314,">9,000",8,1,0,0,0,,
"lighted yard ornaments",32,258,2,,,,358,">8,000",8,1,0,0,0,,
"knowledge is beautiful",635,258,-4,0.71,0.56,0.86,50,">406",8,1,0,0,1,,
"labels for kids stuff","1,200",258,22,1.02,0.62,1.24,281,215,8,1,0,0,4,,
"bamboo cheese board and knife set",721,258,38,0.97,0.74,1.24,167,358,8,1,0,0,6,,
"eyris eye massager","2,495",257,16,,,,103,103,8,1,0,0,0,,
"40ox stanley cup",739,257,-12,,,,275,348,8,1,0,0,0,,
"face sinus massager",627,257,-12,,,,167,410,8,1,0,0,0,,
"lego daffodil",769,257,17,0.77,0.54,0.81,138,334,8,1,0,0,0,,
"snack box halloween",64,257,662,,,,136,">4,000",8,1,0,0,0,,
"pink saber lighter",722,257,"2,567",0.79,0.68,0.96,125,356,8,1,0,0,0,,
"kids hair chalk for girls washable","1,404",257,-2,0.79,0.6,0.99,186,183,8,1,0,0,0,,
"yard decorations outdoor statues",37,257,-16,0.74,0.69,0.93,312,">7,000",8,1,0,1,0,,
"snack mountain care package","2,008",257,-4,,,,179,128,8,1,0,0,0,,
"care package for mothers day",26,257,-6,,,,367,">10,000",8,1,0,0,0,,
"heart box for flowers",129,257,-11,0.82,0.57,0.85,211,">2,000",8,1,0,0,0,,
"shower essential oils",37,257,1,,,,218,">7,000",8,1,0,0,0,,
"swordburst online",0,257,113,,,,4,-2,8,1,0,0,0,,
"hair dye for kids temporary",818,257,7,0.84,0.7,1.13,325,314,8,1,0,0,0,,
"two person snuggie","2,402",257,-7,,,,304,107,8,1,0,0,0,,
"boggle with friends app by zynga","128,500",257,29,,,,0,2,8,1,0,0,0,,
"light up garden decor",26,257,-2,0.78,0.57,0.99,310,">10,000",8,1,0,1,0,,
"areglos para",521,257,-2,,,,333,">493",8,1,0,0,0,,
"mystery box snacks",622,257,29,1,0.76,1.22,240,413,8,1,0,0,0,,
"25 and under",4,257,-6,1.11,0.83,1.31,453,">60,000",8,1,0,0,0,,
"statue outdoor",26,257,12,0.83,0.64,0.99,316,">10,000",8,1,0,0,3,,
"patio statues",29,257,-6,0.67,0.56,0.88,273,">9,000",8,1,0,1,0,,
"instant delivery",363,257,50,,,,239,">708",8,1,0,0,0,,
"teen mom box set",613,257,-6,,,,224,">419",8,1,0,0,0,,
"my adventure book photo album",368,257,51,,,,192,699,8,1,0,0,0,,
"garden starter kit indoor",297,257,-5,0.97,0.73,1.02,230,">865",8,1,0,1,0,,
"solar powered decorations",37,257,5,,,,279,">7,000",8,1,0,0,0,,
"baby shower door prizes",784,257,11,,,,355,328,8,1,0,0,1,,
"mothers day items",3,257,-10,1.03,0.86,1.34,261,">100,000",8,1,0,0,0,,
"mini fogatas para mesa",945,256,"n/a",,,,12,271,8,1,0,0,0,,
"halloween candy care package for college",534,256,"n/a",,,,36,479,8,1,0,0,0,,
"soph’s plant kitchen","128,000",256,-71,0.74,0.73,0.83,12,2,8,1,0,0,1,,
"crock pot go portable","1,053",256,25,,,,69,243,8,0,0,1,0,,
"australia travel must haves",542,256,-14,,,,261,472,8,1,0,0,0,,
"stanley vivid violet","6,919",256,5,,,,49,37,8,1,0,0,0,,
"lawn animals outdoor decor",128,256,3,,,,273,">2,000",8,1,0,0,0,,
"mother's day charcuterie board",351,256,27,,,,151,">729",8,1,0,0,0,,
"סטנלי כוס","3,938",256,-32,0.54,0.47,0.73,76,65,8,1,0,0,0,,
"lego 40647","1,910",256,19,,,,113,134,8,1,0,0,0,,
"stocking stuffers under 10 for women",128,256,5,,,,163,">2,000",8,1,0,0,0,,
"barefoot dreams socks dupes","2,286",256,4,,,,208,112,8,1,0,0,0,,
"toys for 14+ year old girls",64,256,14,,,,234,">4,000",8,1,0,0,0,,
"10 under items",4,256,-3,,,,327,">60,000",8,1,0,0,0,,
"flat duck night light","1,673",256,-9,0.94,0.79,1.21,235,153,8,1,0,0,27,,
"sleep socks for women size 9-11",26,256,12,,,,253,">10,000",8,1,0,0,0,,
"tress and the emerald sea by brandon sanderson paperback","51,200",256,11,0.65,0.45,0.8,22,5,8,1,0,0,0,,
"solar garden decor for outside",6,256,-5,1.08,0.81,1.19,338,">40,000",8,1,0,0,0,,
"snuggy warm","1,620",256,29,0.99,0.74,1.34,101,158,8,1,0,0,7,,
"travel assessorries for women",3,256,20,,,,278,">100,000",8,1,0,0,0,,
"kids vacation essentials",128,256,-11,1.08,0.76,1.36,342,">2,000",8,1,0,0,0,,
"mother day plant","1,600",256,10,,,,225,160,8,1,0,0,0,,
"amazo",1,256,-7,1.04,0.72,1.67,280,">200,000",8,1,0,0,0,,
"akaversary",3,256,51,,,,149,">100,000",8,1,0,0,0,,
"cute stuff for bedroom",13,256,17,0.6,0.5,0.7,315,">20,000",8,1,0,0,0,,
"taser lighters",618,256,1,,,,319,414,8,1,0,0,0,,
"college dorm care packages",762,256,19,,,,367,">336",8,1,0,0,0,,
"suitcase organizers for women",290,256,"n/a",,,,199,">884",8,1,0,0,0,,
"smore makers","1,058",256,-16,,,,398,242,8,1,0,0,0,,
"halloween college care package for guys","1,384",256,213,0.93,0.67,1.3,82,185,8,1,0,0,0,,
"birthday presents for 9 year old girls",256,256,-22,0.96,0.71,1.15,314,">1,000",8,1,0,0,1,,
"7 yr old girls toys",85,256,37,,,,191,">3,000",8,1,0,0,0,,
"regalo para niñas de 10 años",423,256,26,,,,348,605,8,1,0,0,0,,
"snack boc",9,256,13,,,,234,">30,000",8,1,0,0,0,,
"maker fire","2,639",256,11,,,,279,97,8,1,0,0,1,,
"best fuzzy socks",13,256,34,,,,280,">20,000",8,1,0,0,0,,
"a rose","1,969",256,-12,0.96,0.68,1.16,0,130,8,1,0,0,1,,
"lady socks",4,256,-8,,,,412,">70,000",8,1,0,0,0,,
"outside statues for yard",32,256,17,0.74,0.67,0.87,363,">8,000",8,1,0,0,0,,
"amazing friend",51,256,-15,,,,416,">5,000",8,1,0,0,1,,
"patio ornaments",26,256,57,,,,274,">10,000",8,1,0,0,0,,
"burt bees cuticle cream","3,122",256,182,0.95,0.61,1.42,30,82,8,1,0,0,0,,
"unique furniture and decor",6,256,-11,0.78,0.55,0.9,409,">40,000",8,1,0,0,0,,
"slap it lamp","2,485",256,-6,,,,96,103,8,1,0,0,0,,
"growing herbs indoors",43,256,15,,,,191,">6,000",8,1,0,0,1,,
"summer camp care package","1,274",256,21,0.79,0.6,1.32,302,">201",8,1,0,0,2,,
"herb garden indoor kit",256,256,-16,0.66,0.48,0.8,226,">1,000",8,1,0,0,0,,
"thermos cup with straw",64,256,-22,0.75,0.58,0.91,348,">4,000",8,1,0,0,0,,
"b07hr2jqtc|b0cldn4brm|b000ieqqce|b000e7yk5k|b0c5mrsf2q|b0bcr476zm|b013q8jzjy|b09n4r6xmh|b0bhxbcpmj","28,333",255,"n/a",1.46,1.07,2.04,8,9,8,1,0,0,0,,
"neon stanley cup 30 oz","1,875",255,7,0.56,0.45,0.82,265,136,8,1,0,0,0,,
"hydrojug 32 oz water bottle","1,154",255,-22,0.66,0.52,0.81,221,221,8,1,0,0,0,,
"popular kids toys ages 5-7 girls",128,255,-15,1.11,0.86,1.47,292,">2,000",8,1,0,0,0,,
"sister sinead","127,500",255,17,1.08,0.65,1.48,25,2,8,1,0,0,1,,
"tiny treehouse for plants","1,545",255,-15,0.69,0.55,0.86,359,165,8,1,0,0,0,,
"popcorn serving set","2,802",255,-12,,,,166,91,8,1,0,0,0,,
"snack valentines",64,255,-31,,,,209,">4,000",8,1,0,0,0,,
"getar app","85,000",255,44,,,,0,3,8,1,0,0,0,,
"whiskey smoke",606,255,19,1.7,1.25,2.04,196,421,8,1,0,0,1,,
"dad whiskey",255,255,-3,,,,248,">1,000",8,1,0,0,5,,
"corazon sin cara",505,255,-14,0.67,0.62,0.72,143,505,8,1,0,0,18,,
"roses that last a year",491,255,13,1.82,1.28,2.18,223,">519",8,1,0,0,10,,
"glass decorations for home",3,255,2,,,,363,">100,000",8,1,0,0,0,,
"attack from within barbara mcquade paperback","84,667",254,37,,,,12,3,8,1,0,0,0,,
"shower relaxation steamers",451,254,-4,,,,156,563,8,1,0,0,0,,
"womens soft socks cozy",85,254,-1,,,,297,">3,000",8,1,0,0,0,,
"burts bees handcreme","1,373",254,-9,,,,107,185,8,1,0,0,0,,
"cluci belt bag","2,082",254,16,0.66,0.52,0.78,156,122,8,1,0,0,0,,
"travel assocories",3,254,-8,,,,260,">100,000",8,1,0,0,0,,
"plant things for plant lovers",694,254,-10,0.84,0.57,0.98,251,366,8,1,0,0,0,,
"cool planters for indoor plants",254,254,-18,0.54,0.44,0.77,329,">1,000",8,1,0,0,0,,
"forever flowers roses",127,254,-4,,,,237,">2,000",8,1,0,0,1,,
"mother's day candles",85,254,3,1.43,1.19,1.72,169,">3,000",8,1,0,0,0,,
"toys for girls over 10",51,254,8,,,,287,">5,000",8,1,0,0,0,,
"valentines day candy care package",313,254,18,,,,279,812,8,1,0,0,0,,
"xo whiskey","6,513",254,7,,,,6,39,8,1,0,0,0,,
"burthday",1,254,27,,,,306,">200,000",8,1,0,0,0,,
"food packages",4,254,-23,0.85,0.57,1.05,313,">60,000",8,1,0,0,0,,
"ducky night light","1,054",254,-7,1.15,0.82,1.43,219,241,8,1,0,0,1,,
"scrapbooks for couples",254,254,0,,,,239,">1,000",8,1,0,0,0,,
"cow print lego roses bouquet",753,253,-11,,,,288,336,8,1,0,0,0,,
"lego chrysanthemum, plum blossom and cherry blossoms bundle",575,253,-9,,,,179,440,8,1,0,0,0,,
"pop n dulge movie night popcorn set","8,724",253,-16,0.89,0.61,1.22,58,29,8,1,0,0,0,,
"chimenea de mesa",257,253,-26,1.56,1.32,1.8,328,">986",8,1,0,0,0,,
"gardening plant & seed",25,253,8,0.7,0.56,0.87,140,">10,000",8,1,0,0,0,,
"6 year old girl toys best sellers 2023",527,253,3,1.23,0.94,1.52,303,480,8,1,0,0,0,,
"30 oz iceflow",535,253,-11,,,,211,473,8,1,0,0,2,,
"wearable hoodie blanket adult",253,253,45,,,,194,">1,000",8,1,0,0,0,,
"mw2 ps4 digital code","63,250",253,-11,,,,2,4,8,1,0,0,0,,
"dream travel packing cubes",819,253,20,,,,198,309,8,1,0,0,0,,
"graduation care package",25,253,-6,,,,370,">10,000",8,1,0,0,0,,
"decoracion para el patio",629,253,26,,,,302,402,8,1,0,0,0,,
"giftset for women",466,253,24,,,,270,543,8,1,0,0,0,,
"wine board","2,108",253,21,,,,193,120,8,1,0,0,2,,
"yard stuff",51,253,-6,0.93,0.73,1.14,303,">5,000",8,1,0,0,1,,
"cute household items","1,721",253,67,1.34,1.06,1.37,118,147,8,1,0,0,2,,
"kingii wearable","253,000",253,25,,,,13,1,8,1,0,0,0,,
"self spa kit",501,253,-5,,,,369,505,8,1,0,0,0,,
"glass coffee mug lid",3,253,61,,,,179,">100,000",8,1,0,0,0,,
"useless inventions","4,081",253,-9,,,,25,62,8,1,0,0,14,,
"b00144cs8i|b0cfz9r78x|b086d2gk77|b096sv8sjg|b0cs2c1yqz|b003l8rvz0|b0cldn4brm|b0c2d1zh9m|b0cpkvczrp","28,000",252,"n/a",1.3,0.91,1.61,11,9,8,1,0,0,0,,
"emotional support niggets","1,750",252,-44,0.69,0.56,1.01,185,144,8,1,0,0,0,,
"jo piazza sicilian inheritance hardcover","252,000",252,20,0.39,0.19,0.59,6,1,8,1,0,0,0,,
"valentine guft",3,252,21,,,,248,">100,000",8,1,0,0,0,,
"just like home sarah gailey paperback","63,000",252,-11,,,,19,4,8,1,0,0,0,,
"christmas giftset","2,016",252,10,,,,182,125,8,1,0,0,0,,
"wearable sherpa blanket adult",336,252,76,,,,202,">750",8,1,0,0,0,,
"stanley cup white 30 oz",881,252,-7,,,,183,286,8,1,0,0,0,,
"home best sellers 2023",126,252,-5,,,,258,">2,000",8,1,0,1,0,,
"bolso para viajar en avion",456,252,-8,,,,343,553,8,1,0,0,0,,
"back to school snacks variety pack for kids",531,252,16,1.43,1.12,1.85,191,475,8,1,0,0,1,,
"burt's+bees",252,252,2,1.13,0.78,2.16,244,">1,000",8,1,0,0,0,,
"lego valentines heart","1,881",252,6,0.74,0.55,0.92,33,134,8,1,0,0,0,,
"lego iconic rose","1,135",252,28,,,,186,222,8,1,0,0,0,,
"existential crisis duck lamp","2,571",252,-31,1.14,0.74,1.23,72,98,8,1,0,0,2,,
"packimg cubes",252,252,-8,1.09,0.86,1.32,306,">1,000",8,1,0,0,0,,
"chartuery board",42,252,-2,,,,341,">6,000",8,1,0,0,0,,
"cozy halloween socks women",252,252,"n/a",,,,111,">1,000",8,1,0,0,0,,
"burts bees nail cuticle cream","2,471",252,32,,,,43,102,8,1,0,0,0,,
"fall care package for college students",916,252,-31,0.67,0.5,0.74,180,275,8,1,0,0,0,,
"halloween same day delivery",84,252,45,0.84,0.64,1.11,250,">3,000",8,1,0,0,0,,
"halloween package",676,252,86,1.02,0.67,1.57,390,373,8,1,0,0,0,,
"halloween college care package",843,252,105,0.76,0.57,1.02,305,299,8,1,0,0,1,,
"warming bowls for food",126,252,"n/a",,,,36,">2,000",8,1,0,0,0,,
"indoor plants garden",6,252,24,,,,174,">40,000",8,1,0,0,0,,
"valentine womens",3,252,1,,,,345,">100,000",8,1,0,0,0,,
"bandlab app","63,000",252,-15,1.37,0.98,1.54,1,4,8,1,0,0,0,,
"garden assessories",8,252,51,,,,141,">30,000",8,1,0,0,0,,
"wine and cheese cutting board",341,252,132,,,,48,">738",8,1,0,0,1,,
"best friend cute",50,252,15,,,,273,">5,000",8,1,0,0,0,,
"cups with lids glass",25,252,-11,,,,311,">10,000",8,1,0,0,0,,
"eye mask for relaxation",252,252,19,,,,216,">1,000",8,1,0,0,0,,
"juego de tazas",25,252,-14,0.57,0.44,0.8,305,">10,000",8,1,0,0,0,,
"animal lights","1,385",252,41,,,,203,182,8,1,0,0,1,,
"womem",1,252,71,,,,184,">200,000",8,1,0,0,0,,
"indoor seed starter kit",417,252,2,0.76,0.59,0.87,274,604,8,0,0,1,1,,
"temp hair color for kids","1,482",252,-2,1.01,0.83,1.26,182,170,8,1,0,0,0,,
"girls 7 year old toys",50,252,"n/a",,,,92,">5,000",8,1,0,0,0,,
"solar powered yard decor",25,252,28,,,,260,">10,000",8,1,0,0,0,,
"suitcase organizers for travel women",25,251,"n/a",,,,36,">10,000",8,1,0,0,0,,
"30 oz tumbler with flip straw",261,251,26,,,,108,">960",8,1,0,0,0,,
"turtle succulent solar light",721,251,26,,,,252,348,8,1,0,1,0,,
"easter cravebox","1,707",251,6,,,,90,147,8,1,0,0,0,,
"bachelorette goodie bag stuffers","1,116",251,-11,1.13,0.79,1.65,207,225,8,0,0,1,0,,
"stanley flow state tumbler","1,619",251,12,,,,122,155,8,1,0,0,0,,
"womens. socks",3,251,85,1.07,0.88,1.44,81,">80,000",8,1,0,0,0,,
"travel cubes for luggage women",28,251,27,,,,210,">9,000",8,1,0,0,0,,
"candle lifhter",126,251,83,,,,126,">2,000",8,1,0,0,0,,
"old fashion smoker kit with torch",770,251,46,,,,246,326,8,1,0,0,0,,
"plantion home decor",251,251,2,,,,289,">1,000",8,1,0,0,0,,
"packing organization for travel",13,251,-3,,,,355,">20,000",8,1,0,0,0,,
"sistee",251,251,45,,,,48,">1,000",8,1,0,0,0,,
"mini self care kit",662,251,30,,,,102,379,8,1,0,0,0,,
"halloween cozy socks women",251,251,59,,,,184,">1,000",8,1,0,0,0,,
"valentine flowers for delivery",251,251,-7,,,,344,">1,000",8,1,0,0,0,,
"arreglo de rosas naturales",591,251,8,,,,383,425,8,1,0,0,0,,
"herbs for garden",31,251,24,,,,159,">8,000",8,1,0,0,0,,
"mini herb garden indoor",775,251,0,,,,228,324,8,0,0,1,0,,
"mama socks",63,251,-13,0.78,0.63,0.93,341,">4,000",8,1,0,0,2,,
"perfect food",13,251,-4,3.2,2.45,4.16,266,">20,000",8,0,0,1,10,,
"camp care packages",251,251,23,0.83,0.55,1.17,281,">1,000",8,1,0,0,1,,
"cute mugs with lids",42,251,13,,,,284,">6,000",8,1,0,0,0,,
"mothers day rose",63,251,6,1.44,1.05,1.69,229,">4,000",8,1,0,0,5,,
"lawn garden decor",5,251,21,,,,194,">50,000",8,1,0,0,0,,
"embossed cups with lids",563,250,6,,,,395,">444",8,1,0,0,0,,
"stanley 39 oz","1,553",250,35,,,,55,161,8,1,0,0,0,,
"cluci small sling bag",274,250,60,,,,118,911,8,1,0,0,0,,
"10.00 items",3,250,8,,,,244,">100,000",8,1,0,0,0,,
"ammazoncom",1,250,-14,,,,276,">200,000",8,1,0,0,0,,
"snail eyes headband","1,852",250,165,0.6,0.47,0.65,134,135,8,1,0,0,1,,
"trivia lovers",361,250,34,,,,92,">693",8,1,0,0,3,,
"blanket for teen",42,250,78,,,,81,">6,000",8,1,0,0,1,,
"polysteel 250","250,000",250,38,,,,23,1,8,1,0,0,0,,
"herb starter",404,250,-11,,,,252,">619",8,1,0,1,2,,
"plant glass vase",83,250,-10,,,,272,">3,000",8,1,0,0,0,,
"homesick hoodie",379,250,52,,,,106,659,8,1,0,0,0,,
"stanley web glow tumbler","1,500",249,"n/a",,,,17,166,8,1,0,0,0,,
"couple wedding present",25,249,-37,,,,231,">10,000",8,1,0,0,0,,
"stanley 30 oz tumbler with ha",686,249,-17,,,,236,363,8,1,0,0,0,,
"magnolia stanley","3,113",249,2,,,,98,80,8,1,0,0,0,,
"hobnail mugs",936,249,2,0.63,0.53,0.65,433,266,8,1,0,0,0,,
"cozy fall socks for women",249,249,-9,,,,289,">1,000",8,1,0,0,0,,
"tiny potato inspiration","4,446",249,67,,,,51,56,8,1,0,0,0,,
"flowers for mother's day delivery",249,249,-20,,,,209,">1,000",8,1,0,0,0,,
"flor de lego",249,249,-14,,,,200,">1,000",8,1,0,0,0,,
"smores indoor fire pit",306,249,-5,,,,267,">813",8,1,0,0,0,,
"flying accessories travel",12,249,-22,1.06,0.76,1.36,306,">20,000",8,1,0,0,0,,
"yard decorations outdoor solar",8,249,42,1.09,0.77,1.34,267,">30,000",8,1,0,0,1,,
"gidts for mom",2,249,7,1.05,0.84,1.34,254,">100,000",8,1,0,0,0,,
"fall cozy socks",249,249,-32,0.97,0.72,1.22,274,">1,000",8,1,0,0,0,,
"herb plant indoor",62,249,51,,,,140,">4,000",8,1,0,1,0,,
"couple presents for christmas",2,249,-1,,,,255,">100,000",8,1,0,0,0,,
"food packager",4,249,31,,,,232,">60,000",8,1,0,0,0,,
"hair color for little girls",62,249,28,,,,207,">4,000",8,1,0,0,0,,
"scap book",5,249,-1,,,,278,">50,000",8,1,0,0,0,,
"food warmer for work",947,249,62,,,,280,263,8,1,0,0,4,,
"vintage kitchenware",570,249,-4,0.65,0.5,0.83,254,">437",8,1,0,0,0,,
"burts bee almond milk","3,365",249,4,,,,17,74,8,1,0,0,0,,
"cocktail cooler",28,249,17,,,,265,">9,000",8,1,0,0,1,,
"5 yr old girl",12,249,34,0.96,0.74,1.5,272,">20,000",8,1,0,0,0,,
"regalo de aniversario",2,249,-8,,,,356,">100,000",8,1,0,0,0,,
"halloween treat boxes",36,249,16,0.64,0.48,0.78,712,">7,000",8,1,0,0,15,,
"one bath bomb",83,249,11,,,,245,">3,000",8,0,0,1,0,,
"solar squirrel","1,500",249,78,1.08,0.83,1.31,120,166,8,0,0,1,6,,
"best selling books nonfiction",2,249,-17,,,,304,">100,000",8,1,0,0,0,,
"garden solar statues",83,249,-13,0.72,0.6,0.89,338,">3,000",8,1,0,0,0,,
"purple hair chalk","1,016",249,64,0.86,0.58,1.12,338,245,8,1,0,0,4,,
"panela eletrica","1,112",249,498,0.69,0.46,0.72,260,224,8,1,0,0,0,,
"college dorm snacks",613,249,-17,1.15,0.84,1.76,333,406,8,1,0,0,0,,
"outside decorations for patio",2,249,-4,1.2,0.83,1.29,306,">100,000",8,1,0,0,0,,
"album de fotos para novios",688,249,-10,,,,225,362,8,1,0,0,0,,
"shrek light",465,249,4,,,,219,535,8,1,0,0,0,,
"kids color hair spray",889,249,33,0.83,0.58,1.06,213,280,8,1,0,0,0,,
"the comfy sweater blanket",988,249,18,,,,170,252,8,1,0,0,0,,
"back to school care package for kids",382,248,-3,,,,325,650,8,1,0,0,0,,
"lego flowers black roses",707,248,17,,,,119,351,8,1,0,0,0,,
"stanley flip top lid",608,248,-22,0.71,0.55,0.88,273,408,8,1,0,0,0,,
"stanley cup 30 oz fog","1,253",248,-20,,,,176,198,8,1,0,0,0,,
"ougrand 9 set packing cubes",816,248,15,,,,225,304,8,1,0,0,4,,
"hair chalk for kids washable","1,348",248,-7,,,,202,184,8,1,0,0,1,,
"potato night light","1,312",248,12,,,,190,189,8,1,0,0,1,,
"same day delivery items prime mothers day",797,248,-9,0.88,0.64,1.08,321,">311",8,1,0,0,0,,
"top rated winter socks",35,248,-2,,,,137,">7,000",8,1,0,0,0,,
"roses same day delivery",307,248,76,,,,124,807,8,1,0,0,0,,
"womens giftd",1,248,81,,,,53,">200,000",8,1,0,0,0,,
"bags for women travel",2,248,-3,0.79,0.6,0.93,285,">100,000",8,1,0,0,0,,
"luggage for european travel",886,248,27,,,,158,280,8,1,0,0,0,,
"insulated drink tumbler",12,248,1,0.84,0.64,1.01,286,">20,000",8,1,0,0,0,,
"plant kitchen decor",4,248,11,,,,261,">70,000",8,1,0,0,0,,
"retro planter",248,248,-2,0.65,0.42,0.76,302,">1,000",8,1,0,0,0,,
"snack kits",124,248,26,,,,216,">2,000",8,1,0,0,0,,
"the outdoors",25,248,4,,,,372,">10,000",8,1,0,0,1,,
"fuzzy thick socks",124,248,44,,,,201,">2,000",8,1,0,0,0,,
"cute night lamp",41,248,-17,1.13,0.88,1.42,246,">6,000",8,1,0,0,0,,
"huerto en casa",482,248,-10,,,,312,515,8,1,0,0,1,,
"garden yard decor",4,248,21,,,,295,">70,000",8,1,0,0,1,,
"mothers days",2,248,2,1.71,1.24,1.98,242,">100,000",8,1,0,0,0,,
"b004jo5kyo|b09tgcfcmw|b0cgyrh1j9|b0cnkz41pb|b07vy1vx3v|b08kgz33s3|b073fzv93x|b000p6xesy|b00ail783i","30,875",247,-3,1.44,0.98,2.1,30,8,8,1,0,0,0,,
"roses lego flowers",393,247,3,,,,260,628,8,1,0,0,0,,
"stanley airflow","24,700",247,23,,,,10,10,8,1,0,0,0,,
"no reception club travel bag","5,881",247,5,0.53,0.37,0.63,45,42,8,1,0,0,0,,
"stanley ice flow with straw","1,103",247,-10,0.76,0.47,0.77,128,224,8,1,0,0,0,,
"decoración de patio",2,247,28,,,,185,">100,000",8,1,0,0,0,,
